name,year,company_id,company_name,company_url,company_country,company_startyear
Ace Combat 3: Electrosphere,1999,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Ace Combat 3: Electrosphere,1999,334,Sony Computer Entertainment Europe,https://www.igdb.com/companies/sony-computer-entertainment-europe,,
Ace Combat 5: The Unsung War,2004,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Ace Combat 5: The Unsung War,2004,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat 5: The Unsung War,2004,248,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015
Ace Combat 5: The Unsung War,2004,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ace Combat 6: Fires of Liberation,2007,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat 6: Fires of Liberation,2007,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Ace Combat 6: Fires of Liberation,2007,3301,Atari Europe,https://www.igdb.com/companies/atari-europe,,
Ace Combat X: Skies of Deception,2006,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Ace Combat X: Skies of Deception,2006,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat X: Skies of Deception,2006,831,Access Games,https://www.igdb.com/companies/access-games,Japan,2002
Ace Combat Zero: The Belkan War,2006,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat Zero: The Belkan War,2006,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Ace Combat Zero: The Belkan War,2006,617,Bandai,https://www.igdb.com/companies/bandai,Japan,1969
Ace Combat: Assault Horizon,2011,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat: Assault Horizon,2011,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Ace Combat: Assault Horizon Legacy,2011,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Ace Combat: Assault Horizon Legacy,2011,831,Access Games,https://www.igdb.com/companies/access-games,Japan,2002
Ace Combat: Assault Horizon Legacy,2011,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat: Joint Assault,2010,419,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat: Joint Assault,2010,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Advance Guardian Heroes,2004,861,Treasure,https://www.igdb.com/companies/treasure,Japan,
Advance Wars,2001,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Advance Wars,2001,25077,Intelligent Systems,https://www.igdb.com/companies/intelligent-systems,,
Advance Wars,2001,5163,iQue,https://www.igdb.com/companies/ique,,
Advance Wars 2: Black Hole Rising,2003,25077,Intelligent Systems,https://www.igdb.com/companies/intelligent-systems,,
Advance Wars 2: Black Hole Rising,2003,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Advance Wars: Dual Strike,2005,25077,Intelligent Systems,https://www.igdb.com/companies/intelligent-systems,,
Advance Wars: Dual Strike,2005,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Advent Rising,2005,2532,GlyphX Games,https://www.igdb.com/companies/glyphx-games,,
Advent Rising,2005,700,Majesco Entertainment,https://www.igdb.com/companies/majesco-entertainment,United States,1986
Advent Rising,2005,13,Demiurge Studios,https://www.igdb.com/companies/demiurge-studios,United States,2002
Adventure Island,1986,864,Hudson Soft,https://www.igdb.com/companies/hudson-soft,Japan,1973
Adventure Island,1986,129,Konami,https://www.igdb.com/companies/konami,Japan,1969
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,449,D3 Publisher,https://www.igdb.com/companies/d3-publisher,,
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,248,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,28729,WayForward,https://www.igdb.com/companies/wayforward,United States,1990
Adventure Time: The Secret of the Nameless Kingdom,2014,1737,Little Orbit,https://www.igdb.com/companies/little-orbit,United Kingdom,
Adventure Time: The Secret of the Nameless Kingdom,2014,28729,WayForward,https://www.igdb.com/companies/wayforward,United States,1990
Adventures of Lolo,1989,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Adventures of Lolo,1989,762,HAL Laboratory,https://www.igdb.com/companies/hal-laboratory,Japan,1980
Adventures of Lolo,1989,762,HAL Laboratory,https://www.igdb.com/companies/hal-laboratory,Japan,1980
AeroFighters Assault,1997,1278,Paradigm Entertainment,https://www.igdb.com/companies/paradigm-entertainment,,
AeroFighters Assault,1997,1192,Vic Tokai,https://www.igdb.com/companies/vic-tokai,Japan,1977
AeroFighters Assault,1997,812,Gradiente,https://www.igdb.com/companies/gradiente,Brazil,1969
Afrika,2008,716,Natsume Inc.,https://www.igdb.com/companies/natsume-inc,United States,1995
Afrika,2008,3043,Rhino Studios,https://www.igdb.com/companies/rhino-studios,,
Afrika,2008,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Afro Samurai,2009,2432,Surge,https://www.igdb.com/companies/surge,,
Afro Samurai,2009,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Agatha Christie: The ABC Murders,2016,1316,Black Lantern Studios,https://www.igdb.com/companies/black-lantern-studios,,
Agatha Christie: The ABC Murders,2016,236,DreamCatcher Interactive,https://www.igdb.com/companies/dreamcatcher-interactive,Canada,1996
Age of Empires II: The Age of Kings,1999,68,Ensemble Studios,https://www.igdb.com/companies/ensemble-studios,United States,1995
Age of Empires II: The Age of Kings,1999,128,Microsoft,https://www.igdb.com/companies/microsoft,United States,1975
Age of Empires II: The Age of Kings,1999,129,Konami,https://www.igdb.com/companies/konami,Japan,1969
Age of Empires III,2005,132,Destineer,https://www.igdb.com/companies/destineer,United States,2000
Age of Empires III,2005,53,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002
Age of Empires III,2005,68,Ensemble Studios,https://www.igdb.com/companies/ensemble-studios,United States,1995
Age of Empires III,2005,130,MacSoft Games,https://www.igdb.com/companies/macsoft-games,United States,1993
Age of Empires III,2005,131,Robot Entertainment,https://www.igdb.com/companies/robot-entertainment,United States,2009
Age of Empires Online,2011,53,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002
Age of Empires Online,2011,239,Gas Powered Games,https://www.igdb.com/companies/gas-powered-games,,
Age of Empires Online,2011,131,Robot Entertainment,https://www.igdb.com/companies/robot-entertainment,United States,2009
Age of Empires: Mythologies,2008,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Age of Empires: Mythologies,2008,62,Griptonite Games,https://www.igdb.com/companies/griptonite-games,United States,1994
Age of Mythology,2002,68,Ensemble Studios,https://www.igdb.com/companies/ensemble-studios,United States,1995
Age of Mythology,2002,53,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002
Age of Mythology,2002,130,MacSoft Games,https://www.igdb.com/companies/macsoft-games,United States,1993
Aggressive Inline,2002,1817,Z-Axis,https://www.igdb.com/companies/z-axis,,
Aggressive Inline,2002,287,Acclaim Entertainment,https://www.igdb.com/companies/acclaim-entertainment,United States,1987
Aidyn Chronicles: The First Mage,2001,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Aidyn Chronicles: The First Mage,2001,1334,H2O Interactive,https://www.igdb.com/companies/h2o-interactive,Canada,1994
Air Combat,1995,7301,Arsys Software,https://www.igdb.com/companies/arsys-software,,
Air Combat,1995,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Airblade,2001,347,Criterion Games,https://www.igdb.com/companies/criterion-games,United Kingdom,1996
Airblade,2001,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Airblade,2001,334,Sony Computer Entertainment Europe,https://www.igdb.com/companies/sony-computer-entertainment-europe,,
Akiba's Trip: Undead & Undressed,2013,2187,XSEED Games,https://www.igdb.com/companies/xseed-games--1,United States,2004
Akiba's Trip: Undead & Undressed,2013,1383,ACQUIRE Corp.,https://www.igdb.com/companies/acquire-corp,Japan,1994
Akiba's Trip: Undead & Undressed,2013,2262,NIS America,https://www.igdb.com/companies/nis-america,United States,2003
Akuji the Heartless,1998,552,Crystal Dynamics,https://www.igdb.com/companies/crystal-dynamics,United States,1992
Akuji the Heartless,1998,4,Eidos Interactive,https://www.igdb.com/companies/eidos-interactive,United Kingdom,1996
Akuji the Heartless,1998,52,LTI Gray Matter,https://www.igdb.com/companies/lti-gray-matter,,
Alan Wake,2010,53,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002
Alan Wake,2010,305,Remedy Entertainment,https://www.igdb.com/companies/remedy-entertainment,Finland,1995
Alan Wake,2010,754,Legacy Interactive,https://www.igdb.com/companies/legacy-interactive,,
Alan Wake,2010,753,Nordic Games Publishing,https://www.igdb.com/companies/nordic-games-publishing,Austria,2008
Alan Wake,2010,755,Namco Bandai Partners,https://www.igdb.com/companies/namco-bandai-partners,Japan,2009
Alan Wake,2010,756,E-Frontier,https://www.igdb.com/companies/e-frontier,,
Alan Wake,2010,305,Remedy Entertainment,https://www.igdb.com/companies/remedy-entertainment,Finland,1995
Alan Wake,2010,945,Nitro Games,https://www.igdb.com/companies/nitro-games,Finland,
Alias,2004,287,Acclaim Entertainment,https://www.igdb.com/companies/acclaim-entertainment,United States,1987
Alice in Wonderland,2010,426,Disney Interactive Studios,https://www.igdb.com/companies/disney-interactive-studios,United States,1988
Alice in Wonderland,2010,1909,Etranges Libellulles,https://www.igdb.com/companies/etranges-libellulles,,
Alice: Madness Returns,2011,1,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982
Alice: Madness Returns,2011,740,Spicy Horse Games,https://www.igdb.com/companies/spicy-horse-games,China,2007
Alien Hominid,2004,1264,O3 Entertainment,https://www.igdb.com/companies/o3-entertainment,,
Alien Hominid,2004,355,Zoo Digital,https://www.igdb.com/companies/zoo-digital,United Kingdom,1999
Alien Hominid,2004,1228,The Behemoth,https://www.igdb.com/companies/the-behemoth,United States,2003
Alien Syndrome,2007,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Alien Syndrome,2007,77,Totally Games,https://www.igdb.com/companies/totally-games,United States,1993
Alien Trilogy,1996,532,Probe Entertainment,https://www.igdb.com/companies/probe-entertainment,United Kingdom,1984
Alien Trilogy,1996,287,Acclaim Entertainment,https://www.igdb.com/companies/acclaim-entertainment,United States,1987
Alien: Isolation,2014,23,Feral Interactive,https://www.igdb.com/companies/feral-interactive,United Kingdom,1996
Alien: Isolation,2014,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Alien: Isolation,2014,111,The Creative Assembly,https://www.igdb.com/companies/the-creative-assembly,United Kingdom,1987
Aliens: Colonial Marines,2013,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Aliens: Colonial Marines,2013,148,Gearbox Software,https://www.igdb.com/companies/gearbox-software,United States,1999
Aliens: Colonial Marines,2013,13,Demiurge Studios,https://www.igdb.com/companies/demiurge-studios,United States,2002
Aliens: Colonial Marines,2013,187,"Nerve Software, LLC",https://www.igdb.com/companies/nerve-software-llc,United States,2001
Aliens: Colonial Marines,2013,408,TimeGate Studios,https://www.igdb.com/companies/timegate-studios,United States,1998
Aliens: Infestation,2011,28729,WayForward,https://www.igdb.com/companies/wayforward,United States,1990
Aliens: Infestation,2011,148,Gearbox Software,https://www.igdb.com/companies/gearbox-software,United States,1999
Aliens: Infestation,2011,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
All-Pro Football 2K8,2007,1975,2K Sports,https://www.igdb.com/companies/2k-sports,United States,2005
All-Pro Football 2K8,2007,694,Visual Concepts,https://www.igdb.com/companies/visual-concepts,United States,1988
Alleyway,1989,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Alleyway,1989,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Alleyway,1989,765,"Intelligent Systems Co., Ltd.",https://www.igdb.com/companies/intelligent-systems-co-dot-ltd,Japan,1986
Alleyway,1989,1809,Nintendo R&D1,https://www.igdb.com/companies/nintendo-r-d1,Japan,1970
Alleyway,1989,33804,Playtronic,https://www.igdb.com/companies/playtronic,Brazil,1993
Alone in the Dark,2008,213,Infogrames,https://www.igdb.com/companies/infogrames,France,1983
Alone in the Dark,2008,885,Krisalis Software,https://www.igdb.com/companies/krisalis-software,,
Alone in the Dark,2008,3022,Kung Fu Factory,https://www.igdb.com/companies/kung-fu-factory,United States,
Alone in the Dark,2008,213,Infogrames,https://www.igdb.com/companies/infogrames,France,1983
Alone in the Dark,2008,2379,Pony Canyon,https://www.igdb.com/companies/pony-canyon,Japan,1969
Alone in the Dark,2008,24213,Interplay,https://www.igdb.com/companies/interplay,,
Alone in the Dark,2008,2406,"Atari, Inc.",https://www.igdb.com/companies/atari-inc,United States,2003
Alpha Protocol,2010,47,Obsidian Entertainment,https://www.igdb.com/companies/obsidian-entertainment,United States,2003
Alpha Protocol,2010,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Alter Echo,2003,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Alter Echo,2003,505,Outrage Games,https://www.igdb.com/companies/outrage-games,United States,1997
Alundra,1997,322,Matrix Software,https://www.igdb.com/companies/matrix-software,Japan,1994
Alundra,1997,820,Working Designs,https://www.igdb.com/companies/working-designs,United States,1986
Alundra,1997,764,Psygnosis,https://www.igdb.com/companies/psygnosis,United Kingdom,1984
Alundra,1997,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Alvin and the Chipmunks,2007,2088,Brash Entertainment,https://www.igdb.com/companies/brash-entertainment,,
Alvin and the Chipmunks,2007,461,Fox Interactive,https://www.igdb.com/companies/fox-interactive,,
Alvin and the Chipmunks,2007,1319,Sensory Sweep Studios,https://www.igdb.com/companies/sensory-sweep-studios,,
Alvin and the Chipmunks: Chipwrecked,2011,700,Majesco Entertainment,https://www.igdb.com/companies/majesco-entertainment,United States,1986
Alvin and the Chipmunks: Chipwrecked,2011,445,505 Games,https://www.igdb.com/companies/505-games,United States,2006
Alvin and the Chipmunks: Chipwrecked,2011,1260,Behaviour Interactive,https://www.igdb.com/companies/behaviour-interactive,Canada,1997
Alvin and the Chipmunks: The Squeakquel,2009,700,Majesco Entertainment,https://www.igdb.com/companies/majesco-entertainment,United States,1986
Alvin and the Chipmunks: The Squeakquel,2009,1865,ImaginEngine,https://www.igdb.com/companies/imaginengine,United States,1994
Amazing Island,2004,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Amazing Island,2004,1906,Hitmaker,https://www.igdb.com/companies/hitmaker,Japan,2000
Amazing Island,2004,1568,Ancient,https://www.igdb.com/companies/ancient,Japan,1990
America's Army: Rise of a Soldier,2005,465,U.S. Army,https://www.igdb.com/companies/u-s-army,,
America's Army: Rise of a Soldier,2005,2207,Secret Level,https://www.igdb.com/companies/secret-level,,
Amplitude,2003,843,Harmonix Music Systems,https://www.igdb.com/companies/harmonix-music-systems,United States,1995
Angry Birds Trilogy,2012,950,Rovio Entertainment,https://www.igdb.com/companies/rovio-entertainment,Finland,2003
Angry Birds Trilogy,2012,1006,Housemarque,https://www.igdb.com/companies/housemarque,Finland,1995
Angry Birds Trilogy,2012,348,Exient Entertainment,https://www.igdb.com/companies/exient-entertainment,United Kingdom,
Angry Birds Trilogy,2012,1926,FUN Labs,https://www.igdb.com/companies/fun-labs,Romania,1999
Angry Birds Trilogy,2012,66,Activision,https://www.igdb.com/companies/activision,United States,1979
Animal Crossing,2001,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Animal Crossing,2001,421,Nintendo EAD,https://www.igdb.com/companies/nintendo-ead,Japan,1989
Animal Crossing: Amiibo Festival,2015,1100,NDCube,https://www.igdb.com/companies/ndcube,Japan,
Animal Crossing: Amiibo Festival,2015,7902,Nintendo EPD,https://www.igdb.com/companies/nintendo-epd,Japan,2015
Animal Crossing: Amiibo Festival,2015,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Animal Crossing: City Folk,2008,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Animal Crossing: City Folk,2008,1246,Nintendo EAD Software Development Group No.2,https://www.igdb.com/companies/nintendo-ead-software-development-group-no-dot-2,Japan,2003
Animal Crossing: Happy Home Designer,2015,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Animal Crossing: Happy Home Designer,2015,1246,Nintendo EAD Software Development Group No.2,https://www.igdb.com/companies/nintendo-ead-software-development-group-no-dot-2,Japan,2003
Animal Crossing: New Leaf,2012,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Animal Crossing: New Leaf,2012,1246,Nintendo EAD Software Development Group No.2,https://www.igdb.com/companies/nintendo-ead-software-development-group-no-dot-2,Japan,2003
Animal Crossing: Wild World,2005,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Animal Crossing: Wild World,2005,421,Nintendo EAD,https://www.igdb.com/companies/nintendo-ead,Japan,1989
Animal Kingdom: Wildlife Expedition,2009,716,Natsume Inc.,https://www.igdb.com/companies/natsume-inc,United States,1995
Animaniacs: The Great Edgar Hunt,2005,833,Ignition Entertainment,https://www.igdb.com/companies/ignition-entertainment,,
Animaniacs: The Great Edgar Hunt,2005,50,WB Games,https://www.igdb.com/companies/wb-games,United States,1993
Animaniacs: The Great Edgar Hunt,2005,259,Warthog Games,https://www.igdb.com/companies/warthog-games,,
Ape Escape,1999,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ape Escape,1999,400,SCE Japan Studio,https://www.igdb.com/companies/sce-japan-studio,Japan,1993
Ape Escape 2,2002,10100,Sony Interactive Entertainment,https://www.igdb.com/companies/sony-interactive-entertainment,Japan,2016
Ape Escape 2,2002,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ape Escape 2,2002,400,SCE Japan Studio,https://www.igdb.com/companies/sce-japan-studio,Japan,1993
Ape Escape 3,2005,400,SCE Japan Studio,https://www.igdb.com/companies/sce-japan-studio,Japan,1993
Ape Escape 3,2005,334,Sony Computer Entertainment Europe,https://www.igdb.com/companies/sony-computer-entertainment-europe,,
Ape Escape Academy,2004,2216,Shift,https://www.igdb.com/companies/shift,Japan,1996
Ape Escape Academy,2004,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ape Escape: On the Loose,2005,27081,Sony Computer Entertainment America,https://www.igdb.com/companies/sony-computer-entertainment-america,,
Ape Escape: On the Loose,2005,23687,"SIMS Co., Ltd.",https://www.igdb.com/companies/sims-co-dot-ltd,,
Ape Escape: On the Loose,2005,18585,SIMS,https://www.igdb.com/companies/sims,Japan,1991
Ape Escape: On the Loose,2005,400,SCE Japan Studio,https://www.igdb.com/companies/sce-japan-studio,Japan,1993
Apex,2003,592,Milestone,https://www.igdb.com/companies/milestone,Italy,1994
Apex,2003,2406,"Atari, Inc.",https://www.igdb.com/companies/atari-inc,United States,2003
Apocalypse,1998,141,Virgin Interactive Entertainment (Europe) Ltd.,https://www.igdb.com/companies/virgin-interactive-entertainment-europe-ltd,United Kingdom,1983
Apocalypse,1998,28078,Miracle Games,https://www.igdb.com/companies/miracle-games,,
Apollo Justice: Ace Attorney,2007,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Aquaman: Battle for Atlantis,2003,1289,DC Comics,https://www.igdb.com/companies/dc-comics,,
Aquaman: Battle for Atlantis,2003,821,TDK Mediactive,https://www.igdb.com/companies/tdk-mediactive,,
Aquaman: Battle for Atlantis,2003,1908,Lucky Chicken Games,https://www.igdb.com/companies/lucky-chicken-games,,
Arc Rise Fantasia,2009,782,Marvelous Entertainment,https://www.igdb.com/companies/marvelous-entertainment,Japan,1997
Arc Rise Fantasia,2009,833,Ignition Entertainment,https://www.igdb.com/companies/ignition-entertainment,,
Arc Rise Fantasia,2009,2092,Imageepoch,https://www.igdb.com/companies/imageepoch,Japan,2005
Arc the Lad,1995,11741,G-Craft,https://www.igdb.com/companies/g-craft,,
Arc the Lad,1995,907,Sony Computer Entertainment of America,https://www.igdb.com/companies/sony-computer-entertainment-of-america,United States,
Arc the Lad,1995,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Arc the Lad II,1996,11741,G-Craft,https://www.igdb.com/companies/g-craft,,
Arc the Lad II,1996,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Arc the Lad III,1999,11741,G-Craft,https://www.igdb.com/companies/g-craft,,
Arc the Lad III,1999,45,"Sony Computer Entertainment, Inc. (SCEI)",https://www.igdb.com/companies/sony-computer-entertainment-inc-scei,Japan,1993
Arc the Lad: End of Darkness,2004,11757,Cattle Call,https://www.igdb.com/companies/cattle-call,Japan,1998
Arc the Lad: End of Darkness,2004,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Arc the Lad: End of Darkness,2004,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Arc the Lad: Twilight of the Spirits,2003,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Arc the Lad: Twilight of the Spirits,2003,11757,Cattle Call,https://www.igdb.com/companies/cattle-call,Japan,1998
Arcana Heart,2007,45645,Atrativa,https://www.igdb.com/companies/atrativa,,
Arcania: Gothic 4,2010,236,DreamCatcher Interactive,https://www.igdb.com/companies/dreamcatcher-interactive,Canada,1996
Arcania: Gothic 4,2010,74,CyberFront,https://www.igdb.com/companies/cyberfront,Japan,1968
Arcania: Gothic 4,2010,469,JoWooD Entertainment AG,https://www.igdb.com/companies/jowood-entertainment-ag,Austria,1995
Arcania: Gothic 4,2010,580,Spellbound Entertainment,https://www.igdb.com/companies/spellbound-entertainment,Germany,1994
Arcania: Gothic 4,2010,7336,Trinigy,https://www.igdb.com/companies/trinigy,Germany,
Area 51,2005,566,Midway,https://www.igdb.com/companies/midway,United States,1988
Area 51,2005,2536,Midway Studios Austin,https://www.igdb.com/companies/midway-studios-austin,,
Area 51,2005,40013,Fargus Multimedia,https://www.igdb.com/companies/fargus-multimedia,Russian Federation,1996
Armored Core,1997,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core,1997,1566,Agetec,https://www.igdb.com/companies/agetec,,
Armored Core,1997,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Armored Core 2,2000,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core 2,2000,1566,Agetec,https://www.igdb.com/companies/agetec,,
Armored Core 2,2000,667,Crave Entertainment,https://www.igdb.com/companies/crave-entertainment,United States,1997
Armored Core 2: Another Age,2001,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core 2: Another Age,2001,1566,Agetec,https://www.igdb.com/companies/agetec,,
Armored Core 2: Another Age,2001,2083,Metro 3D,https://www.igdb.com/companies/metro-3d,,
Armored Core 3,2002,1566,Agetec,https://www.igdb.com/companies/agetec,,
Armored Core 3,2002,2083,Metro 3D,https://www.igdb.com/companies/metro-3d,,
Armored Core 3,2002,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core 4,2006,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core 4,2006,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Armored Core 4,2006,445,505 Games,https://www.igdb.com/companies/505-games,United States,2006
Armored Core V,2012,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core V,2012,248,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015
Armored Core: For Answer,2008,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core: Last Raven,2005,1566,Agetec,https://www.igdb.com/companies/agetec,,
Armored Core: Last Raven,2005,1012,FromSoftware,https://www.igdb.com/companies/fromsoftware,Japan,1986
Armored Core: Master of Arena,1999,1566,Agetec,https://www.igdb.com/companies/agetec,,
